param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,64,1,142925,0.3997849,0.05107656,0.34103715,0.17160633,0.06668619,0.03497463
muP_SSM,64,10,142925,0.39981142,0.05106605,0.34113887,0.17167817,0.06675281,0.041170675
muP_SSM,64,100,142925,0.39914513,0.051004242,0.34144074,0.17229655,0.068220735,0.07836138
muP_SSM,64,1,127652,0.33809027,0.038979,0.28705996,0.14470962,0.058927078,0.00853324
muP_SSM,64,10,127652,0.3380684,0.0389684,0.2870264,0.14470275,0.05896294,0.010065891
muP_SSM,64,100,127652,0.3370037,0.038823977,0.2861778,0.1444528,0.059217785,0.028323714
muP_SSM,64,1,683486,0.39064932,0.051521648,0.31010833,0.15517136,0.05857551,0.011429831
muP_SSM,64,10,683486,0.39068088,0.051523045,0.3102222,0.15525943,0.058615487,0.014410872
muP_SSM,64,100,683486,0.3900432,0.051493842,0.31073695,0.15571767,0.059386592,0.0425237
muP_SSM,64,1,645902,0.34633315,0.04405146,0.29256058,0.13779157,0.050491136,0.020546036
muP_SSM,64,10,645902,0.34634823,0.044053406,0.2926037,0.13781065,0.05052977,0.017664269
muP_SSM,64,100,645902,0.34578118,0.04402768,0.29277456,0.1379273,0.051078405,0.018175807
muP_SSM,64,1,305033,0.3643368,0.047665324,0.30493143,0.15434003,0.060699478,0.0075630536
muP_SSM,64,10,305033,0.36432123,0.047662623,0.30489817,0.1543436,0.060677283,0.008610008
muP_SSM,64,100,305033,0.36325964,0.047535453,0.30371708,0.15428536,0.060670085,0.018264558
muP_SSM,128,1,319935,0.4881055,0.07348934,0.43002543,0.20331144,0.085001804,0.023995781
muP_SSM,128,10,319935,0.48797363,0.073505186,0.4299043,0.2032801,0.084885545,0.016810972
muP_SSM,128,100,319935,0.48736042,0.07367839,0.4308589,0.2043256,0.08663408,0.053283624
muP_SSM,128,1,499896,0.4204962,0.060145956,0.36384097,0.18791147,0.07509078,0.016018374
muP_SSM,128,10,499896,0.4205668,0.060139075,0.36390343,0.18795034,0.075125456,0.013862663
muP_SSM,128,100,499896,0.42018285,0.060085066,0.36409527,0.18823726,0.07626874,0.019703312
muP_SSM,128,1,230528,0.39499268,0.056085575,0.34547105,0.17100546,0.06729742,0.020580854
muP_SSM,128,10,230528,0.39500076,0.056071308,0.34554636,0.17105372,0.06737758,0.01721431
muP_SSM,128,100,230528,0.39445585,0.05591076,0.3462767,0.17158835,0.06886816,0.01654439
muP_SSM,128,1,870244,0.35115835,0.051415578,0.30961838,0.15481915,0.057805803,0.02811833
muP_SSM,128,10,870244,0.35118365,0.051415384,0.30966893,0.15483566,0.05784153,0.02965899
muP_SSM,128,100,870244,0.35063016,0.051334225,0.30975777,0.15492582,0.05820929,0.036695264
muP_SSM,128,1,303982,0.38928744,0.061734624,0.33818498,0.16726995,0.06780406,0.015852196
muP_SSM,128,10,303982,0.38926905,0.061731447,0.33817714,0.16724682,0.067789055,0.013741727
muP_SSM,128,100,303982,0.38873386,0.061709616,0.33839688,0.1673223,0.06837597,0.03419899
muP_SSM,128,1,142925,0.40345567,0.06433014,0.35072428,0.18502422,0.074781336,0.0345832
muP_SSM,128,10,142925,0.40344596,0.06432886,0.35079113,0.18509333,0.07483379,0.041345302
muP_SSM,128,100,142925,0.402867,0.06430808,0.35132378,0.18587811,0.076143816,0.08239647
muP_SSM,128,1,127652,0.34718376,0.051793322,0.29771838,0.15521418,0.059879832,0.0050128377
muP_SSM,128,10,127652,0.3471486,0.051791627,0.2976575,0.155194,0.059876066,0.007839215
muP_SSM,128,100,127652,0.34595403,0.051647875,0.2962828,0.1546683,0.05967221,0.024006953
muP_SSM,128,1,683486,0.38785776,0.056213617,0.32074884,0.16311428,0.06393976,0.0043310635
muP_SSM,128,10,683486,0.38783118,0.056208186,0.32070336,0.16304667,0.06391109,0.009788399
muP_SSM,128,100,683486,0.3871738,0.056122985,0.32044503,0.1625572,0.06419971,0.041003995
muP_SSM,128,1,645902,0.34715936,0.053116076,0.29355282,0.14033073,0.052231193,0.01887017
muP_SSM,128,10,645902,0.34713867,0.053107698,0.29352775,0.14031172,0.052201144,0.0147381425
muP_SSM,128,100,645902,0.34627587,0.05295106,0.29295886,0.1401491,0.052378725,0.012921378
muP_SSM,128,1,305033,0.34937993,0.047851127,0.30264765,0.15119836,0.059281997,0.007732999
muP_SSM,128,10,305033,0.3493753,0.047855835,0.30269083,0.15123,0.059308965,0.008990095
muP_SSM,128,100,305033,0.3483679,0.047832087,0.30202278,0.15133037,0.05948966,0.019694017
muP_SSM,256,1,319935,0.49793857,0.07902907,0.44985104,0.2118755,0.091441974,0.01214795
muP_SSM,256,10,319935,0.49786982,0.0790377,0.4497472,0.21194676,0.09155045,0.012509604
muP_SSM,256,100,319935,0.49748605,0.07915622,0.451256,0.21396677,0.095177926,0.061801825
muP_SSM,256,1,499896,0.4271055,0.070072636,0.37500337,0.1941483,0.07536439,0.016057726
muP_SSM,256,10,499896,0.4270991,0.07007561,0.3749955,0.19415982,0.07536717,0.013897719
muP_SSM,256,100,499896,0.4264528,0.07006178,0.3750479,0.19438617,0.07638613,0.017984947
muP_SSM,256,1,230528,0.39930066,0.06476627,0.35447264,0.17449065,0.067097284,0.015903493
muP_SSM,256,10,230528,0.3992818,0.06476384,0.35441947,0.1744517,0.06709348,0.013073932
muP_SSM,256,100,230528,0.39851937,0.06469456,0.3540678,0.17423436,0.06774231,0.01765957
muP_SSM,256,1,870244,0.3431368,0.05184763,0.29223758,0.14601336,0.053277947,0.019651128
muP_SSM,256,10,870244,0.3431673,0.051852047,0.29229993,0.1460404,0.053296003,0.021837445
muP_SSM,256,100,870244,0.34257397,0.05179512,0.29227367,0.14606148,0.053479977,0.032881565
muP_SSM,256,1,303982,0.39148003,0.0646535,0.34160334,0.1691341,0.064969264,0.010355641
muP_SSM,256,10,303982,0.39149544,0.06465713,0.34162495,0.16916513,0.0650192,0.012424957
muP_SSM,256,100,303982,0.39105162,0.064733066,0.34197956,0.16975883,0.066237584,0.038838435
muP_SSM,256,1,142925,0.3974971,0.06979461,0.3558265,0.18075702,0.07075226,0.021378579
muP_SSM,256,10,142925,0.39749146,0.06979501,0.35584408,0.1807602,0.070810474,0.029445145
muP_SSM,256,100,142925,0.39672375,0.06978557,0.35576433,0.1808812,0.07190634,0.077124394
muP_SSM,256,1,127652,0.34746683,0.055016167,0.3050813,0.15387794,0.055733953,0.00542483
muP_SSM,256,10,127652,0.34745556,0.055018056,0.30508372,0.15388294,0.055754345,0.008390377
muP_SSM,256,100,127652,0.34651548,0.05494713,0.30457366,0.15374742,0.05592639,0.026389385
muP_SSM,256,1,683486,0.39265606,0.0625875,0.33210725,0.16968219,0.06642265,0.0059042987
muP_SSM,256,10,683486,0.3926443,0.062584095,0.3320723,0.16966681,0.06643111,0.010080907
muP_SSM,256,100,683486,0.39198938,0.062496994,0.33184922,0.16953504,0.0669633,0.04142309
muP_SSM,256,1,645902,0.35289732,0.053480435,0.3007162,0.14951667,0.057134945,0.01379311
muP_SSM,256,10,645902,0.35288584,0.053477142,0.3007063,0.14952394,0.057140578,0.01096025
muP_SSM,256,100,645902,0.35198626,0.05337378,0.29999697,0.14934638,0.05725651,0.017927116
muP_SSM,256,1,305033,0.35136425,0.051903713,0.30082014,0.15146577,0.056855958,0.008906318
muP_SSM,256,10,305033,0.35135248,0.05190309,0.30080467,0.15145472,0.05686249,0.009774556
muP_SSM,256,100,305033,0.35033143,0.051802415,0.30009392,0.1512386,0.05698915,0.01568331
muP_SSM,512,1,319935,0.49836,0.07316261,0.43916947,0.21227217,0.09133788,0.010767567
muP_SSM,512,10,319935,0.49836048,0.07316461,0.4391718,0.21219839,0.091404304,0.013168414
muP_SSM,512,100,319935,0.4982107,0.073168054,0.4406307,0.21282108,0.09455051,0.06461483
muP_SSM,512,1,499896,0.42488754,0.068747826,0.3746553,0.18816511,0.07399835,0.008615808
muP_SSM,512,10,499896,0.4249068,0.068746574,0.37469047,0.1882015,0.07403727,0.0072193528
muP_SSM,512,100,499896,0.4245745,0.06869662,0.37532976,0.18869784,0.07521951,0.018303268
muP_SSM,512,1,230528,0.40006614,0.061897796,0.35494938,0.17394163,0.06685469,0.008618032
muP_SSM,512,10,230528,0.40006977,0.061893575,0.35496482,0.17395018,0.066885024,0.0063972445
muP_SSM,512,100,230528,0.3995197,0.06182541,0.35509565,0.17417653,0.0679101,0.019843275
muP_SSM,512,1,870244,0.34683692,0.048243184,0.29587403,0.14650223,0.053411562,0.011384522
muP_SSM,512,10,870244,0.34681755,0.048238166,0.29585233,0.14648643,0.053402312,0.014190616
muP_SSM,512,100,870244,0.34580058,0.048086993,0.29513517,0.14624026,0.053511646,0.028320694
muP_SSM,512,1,303982,0.3920609,0.06669707,0.34407735,0.1707635,0.06470304,0.007863011
muP_SSM,512,10,303982,0.3920366,0.06670325,0.34405592,0.1707508,0.06471377,0.01045177
muP_SSM,512,100,303982,0.39125654,0.066769585,0.3440025,0.17094898,0.06572607,0.038570106
muP_SSM,512,1,142925,0.393581,0.06382707,0.34642887,0.17722842,0.06997004,0.014392661
muP_SSM,512,10,142925,0.39354908,0.06383148,0.34643388,0.1772586,0.070019275,0.022702519
muP_SSM,512,100,142925,0.39253855,0.063837856,0.34594864,0.17754634,0.07110323,0.07144938
muP_SSM,512,1,127652,0.35398915,0.050387535,0.3087403,0.15521938,0.058473177,0.0019502348
muP_SSM,512,10,127652,0.35397598,0.05038582,0.30872032,0.1552104,0.058464605,0.0021609555
muP_SSM,512,100,127652,0.35304955,0.050291613,0.30808714,0.15498257,0.058442872,0.022886002
muP_SSM,512,1,683486,0.39123893,0.06061097,0.33782285,0.17025618,0.06536341,0.0044572037
muP_SSM,512,10,683486,0.39121765,0.060608704,0.33781305,0.17026904,0.065385856,0.007297612
muP_SSM,512,100,683486,0.3904286,0.060520343,0.33762237,0.17040856,0.06601322,0.03825264
muP_SSM,512,1,645902,0.35215357,0.049514927,0.30075052,0.14756298,0.05559875,0.0075286627
muP_SSM,512,10,645902,0.35213792,0.049512003,0.30073628,0.14755383,0.0555999,0.0057931147
muP_SSM,512,100,645902,0.35118118,0.049408067,0.30007538,0.14725281,0.055650022,0.016631536
muP_SSM,512,1,305033,0.35322663,0.050305776,0.30949816,0.1542088,0.056796033,0.0044168234
muP_SSM,512,10,305033,0.35322693,0.050304264,0.30949444,0.15420339,0.056783743,0.005766984
muP_SSM,512,100,305033,0.35233203,0.050208528,0.30883732,0.15408094,0.056754827,0.018851927
muP_SSM,1024,1,319935,0.50673515,0.06781249,0.44570854,0.21373455,0.08944026,0.0062785214
muP_SSM,1024,10,319935,0.50668716,0.06781343,0.44565195,0.21370876,0.089455046,0.009053644
muP_SSM,1024,100,319935,0.5063678,0.06793168,0.44738498,0.21493602,0.092206635,0.05978505
