param_type,width_multiplier,step,rng_seed,conv_layers.0,conv_layers.1,conv_layers.2,logits
muP_SSM,16,100,579757,0.10898537,0.08779732,0.15231094,3.1803646
muP_SSM,16,1,33933,0.112495996,0.03501907,0.011343092,0.020664586
muP_SSM,16,10,33933,0.11246856,0.03496361,0.012236978,0.108466215
muP_SSM,16,100,33933,0.117935665,0.059470717,0.09063329,1.7707276
muP_SSM,16,1,105533,0.112914406,0.03533188,0.011556251,0.0038902932
muP_SSM,16,10,105533,0.11290859,0.03526807,0.012824977,0.08869429
muP_SSM,16,100,105533,0.12805681,0.09674082,0.15223789,2.9729884
muP_SSM,16,1,868204,0.120268196,0.033917952,0.010813668,0.0006604558
muP_SSM,16,10,868204,0.12031444,0.034121737,0.011821092,0.089307554
muP_SSM,16,100,868204,0.13316053,0.083418034,0.12425627,2.22515
muP_SSM,16,1,31785,0.09653581,0.031447027,0.010711476,0.02385064
muP_SSM,16,10,31785,0.09655121,0.0314911,0.011409024,0.11368609
muP_SSM,16,100,31785,0.103738196,0.06305601,0.09631718,1.8225373
muP_SSM,32,1,248248,0.1110709,0.03500109,0.010763209,0.022434227
muP_SSM,32,10,248248,0.11113815,0.035272002,0.011792068,0.11314532
muP_SSM,32,100,248248,0.12733996,0.09851619,0.1391568,2.492776
muP_SSM,32,1,855255,0.09337552,0.026271006,0.008508723,0.02106009
muP_SSM,32,10,855255,0.0934056,0.026406137,0.009677671,0.113784105
muP_SSM,32,100,855255,0.1017541,0.06493228,0.120618775,2.3739157
muP_SSM,32,1,371749,0.105315536,0.031693053,0.009529056,0.0054154703
muP_SSM,32,10,371749,0.10535553,0.031763252,0.010678193,0.09528716
muP_SSM,32,100,371749,0.11373752,0.064285114,0.10834988,1.9562266
muP_SSM,32,1,361168,0.10003164,0.029148718,0.008888508,0.011479213
muP_SSM,32,10,361168,0.10008165,0.029433826,0.010085624,0.10336686
muP_SSM,32,100,361168,0.1119582,0.08311507,0.13825676,2.5753856
muP_SSM,32,1,935601,0.10486598,0.033550873,0.009756338,0.013271928
muP_SSM,32,10,935601,0.104884684,0.0336786,0.0106763,0.106255114
muP_SSM,32,100,935601,0.12196709,0.10091188,0.15049359,2.966546
muP_SSM,32,1,579757,0.1014697,0.031154223,0.009705669,0.022107227
muP_SSM,32,10,579757,0.10153564,0.031402875,0.0108424965,0.11815525
muP_SSM,32,100,579757,0.11920609,0.10337874,0.17316997,3.4419148
muP_SSM,32,1,33933,0.11435967,0.034252815,0.009943621,0.018134803
muP_SSM,32,10,33933,0.11441312,0.03439388,0.010921236,0.10552862
muP_SSM,32,100,33933,0.12536843,0.08082914,0.114276566,2.2584696
muP_SSM,32,1,105533,0.10843036,0.032804206,0.0101493355,0.0018207082
muP_SSM,32,10,105533,0.1084997,0.032987442,0.011290779,0.0938266
muP_SSM,32,100,105533,0.12353649,0.09320263,0.14089152,2.7127934
muP_SSM,32,1,868204,0.114115246,0.031762734,0.008847114,0.00080237584
muP_SSM,32,10,868204,0.11412189,0.031869568,0.010001574,0.08942355
muP_SSM,32,100,868204,0.12187259,0.0667339,0.10022022,1.8375809
muP_SSM,32,1,31785,0.09561231,0.028764475,0.008894252,0.0211843
muP_SSM,32,10,31785,0.095667526,0.028910056,0.009834908,0.11061445
muP_SSM,32,100,31785,0.10500864,0.06723828,0.10482832,1.9434621
muP_SSM,64,1,248248,0.11345283,0.033780154,0.009633277,0.017898936
muP_SSM,64,10,248248,0.113478966,0.03389936,0.0104572335,0.10778028
muP_SSM,64,100,248248,0.121431455,0.06635482,0.09654005,1.8290247
muP_SSM,64,1,855255,0.09618025,0.027243424,0.007904481,0.017154794
muP_SSM,64,10,855255,0.09619352,0.02735478,0.009087518,0.10939549
muP_SSM,64,100,855255,0.105087414,0.06788525,0.115212545,2.1763039
muP_SSM,64,1,371749,0.10648465,0.032411493,0.009362768,0.006475849
muP_SSM,64,10,371749,0.106526025,0.032580897,0.010512501,0.096097104
muP_SSM,64,100,371749,0.11870483,0.08016828,0.12352377,2.2805352
muP_SSM,64,1,361168,0.10260704,0.029930549,0.008451303,0.011184059
muP_SSM,64,10,361168,0.10266563,0.030198928,0.009716946,0.10284376
muP_SSM,64,100,361168,0.11994711,0.09832882,0.15546677,2.8461258
muP_SSM,64,1,935601,0.1034125,0.03087432,0.008755019,0.011338602
muP_SSM,64,10,935601,0.10342082,0.030961182,0.009680439,0.103667445
muP_SSM,64,100,935601,0.11309596,0.0733588,0.112244084,2.085813
muP_SSM,64,1,579757,0.10151739,0.030840587,0.008352029,0.017451629
muP_SSM,64,10,579757,0.10153675,0.030961197,0.009456458,0.11264613
muP_SSM,64,100,579757,0.11049247,0.069387354,0.11688679,2.283325
muP_SSM,64,1,33933,0.10854306,0.032682505,0.00896766,0.016954781
muP_SSM,64,10,33933,0.108604416,0.032877978,0.010000579,0.10360576
muP_SSM,64,100,33933,0.11878896,0.07502392,0.10661389,2.0063841
muP_SSM,64,1,105533,0.10911653,0.032346677,0.009133983,0.0031168172
muP_SSM,64,10,105533,0.10916153,0.032572627,0.010259893,0.09443643
muP_SSM,64,100,105533,0.12838657,0.11056279,0.15838395,3.2002177
muP_SSM,64,1,868204,0.11075567,0.03188165,0.008920507,0.003857472
muP_SSM,64,10,868204,0.110791616,0.03210562,0.0102034835,0.093496695
muP_SSM,64,100,868204,0.12520155,0.09064376,0.13542905,2.6972876
muP_SSM,64,1,31785,0.09956948,0.03071434,0.008482193,0.017166577
muP_SSM,64,10,31785,0.09961234,0.030885214,0.009590807,0.10665652
muP_SSM,64,100,31785,0.10896687,0.069016576,0.10046204,1.8430793
muP_3,1,1,248248,0.11673552,0.04039245,0.029592127,0.087953754
muP_3,1,10,248248,0.11671572,0.03951784,0.031584606,0.19108643
muP_3,1,100,248248,0.12446773,0.056978073,0.18449944,3.442022
muP_3,1,1,855255,0.09825627,0.03651025,0.029950837,0.07429879
muP_3,1,10,855255,0.098357596,0.037450515,0.030464947,0.18128872
muP_3,1,100,855255,0.11356488,0.09054142,0.3309461,10.973606
muP_3,1,1,371749,0.15699506,0.033704128,0.028313993,0.036382277
muP_3,1,10,371749,0.15713482,0.033916634,0.028294344,0.06235758
muP_3,1,100,371749,nan,nan,nan,nan
muP_3,1,1,361168,0.06882685,0.0351418,0.022415157,0.03318365
muP_3,1,10,361168,0.06891032,0.03445641,0.025646478,0.13800536
muP_3,1,100,361168,0.072366215,0.050105628,0.12910335,2.366109
muP_3,1,1,935601,0.0917513,0.04068583,0.024961907,0.030878967
muP_3,1,10,935601,0.09186871,0.03995816,0.026066083,0.13163975
muP_3,1,100,935601,0.10865492,0.14648227,0.26478285,6.4994493
muP_3,1,1,579757,0.0803069,0.034021966,0.037686832,0.056163393
muP_3,1,10,579757,0.080327645,0.033803757,0.0380491,0.1667185
muP_3,1,100,579757,0.092160046,0.093801536,0.29870224,8.694643
muP_3,1,1,33933,0.08593823,0.027160306,0.033369023,0.08216868
muP_3,1,10,33933,0.085894756,0.02715421,0.036307253,0.18080463
muP_3,1,100,33933,0.11959478,0.25081918,0.6443885,14.379855
muP_3,1,1,105533,0.12800188,0.037745584,0.035939332,0.024871934
muP_3,1,10,105533,0.12811393,0.037652627,0.038395192,0.08887918
muP_3,1,100,105533,nan,nan,nan,nan
muP_3,1,1,868204,0.08354041,0.024084872,0.034931537,0.053941816
muP_3,1,10,868204,0.08348942,0.023637747,0.034705974,0.047755066
muP_3,1,100,868204,0.083120674,0.029524954,0.11558021,1.7111552
muP_3,1,1,31785,0.07858867,0.03751984,0.02740417,0.061046787
muP_3,1,10,31785,0.078609124,0.03721368,0.027308509,0.15680598
muP_3,1,100,31785,0.08087798,0.040558133,0.09637356,1.9025769
muP_3,2,1,248248,0.11110854,0.035957444,0.021963667,0.05454846
muP_3,2,10,248248,0.111018546,0.035982106,0.022314984,0.15110925
muP_3,2,100,248248,0.121581785,0.090155564,0.1523647,3.0717216
muP_3,2,1,855255,0.092980735,0.030827213,0.022580532,0.048430864
muP_3,2,10,855255,0.093103066,0.030935844,0.023360174,0.1491238
muP_3,2,100,855255,0.11869515,0.12846267,0.25999492,7.3825307
muP_3,2,1,371749,0.12847035,0.040485874,0.021484016,0.018306272
muP_3,2,10,371749,0.12845467,0.04045882,0.022517279,0.078878224
muP_3,2,100,371749,nan,nan,nan,nan
muP_3,2,1,361168,0.08479786,0.039013986,0.019385219,0.019829042
muP_3,2,10,361168,0.08477094,0.039285768,0.02174809,0.1204533
muP_3,2,100,361168,0.15430659,0.27778748,0.72487116,20.787481
muP_3,2,1,935601,0.0892058,0.03522813,0.019046277,0.01429261
muP_3,2,10,935601,0.0893777,0.03494632,0.019186687,0.109718524
muP_3,2,100,935601,0.0949222,0.04645262,0.07856515,1.5547163
muP_3,2,1,579757,0.08398442,0.028811045,0.02558329,0.043505445
muP_3,2,10,579757,0.08405694,0.028929938,0.025339171,0.14441489
muP_3,2,100,579757,0.09420245,0.068412274,0.15432762,3.2478766
muP_3,2,1,33933,0.10392514,0.0369277,0.02425421,0.053453766
muP_3,2,10,33933,0.103971615,0.037293512,0.026278626,0.14476058
muP_3,2,100,33933,0.24470581,0.677856,2.27596,57.48006
muP_3,2,1,105533,0.10099573,0.03564029,0.023410762,0.025951225
muP_3,2,10,105533,0.10100896,0.035294212,0.02416683,0.07526368
muP_3,2,100,105533,0.12876654,0.1176008,0.22510433,5.5409684
muP_3,2,1,868204,0.10544387,0.030798279,0.023145054,0.02950922
muP_3,2,10,868204,0.10545724,0.031060815,0.02377168,0.063585795
muP_3,2,100,868204,0.11484138,0.07475202,0.12267238,2.0872416
muP_3,2,1,31785,0.097761296,0.050447866,0.022671979,0.056406952
muP_3,2,10,31785,0.09774167,0.05066503,0.024681903,0.15332425
muP_3,2,100,31785,nan,nan,nan,nan
muP_3,4,1,248248,0.11359981,0.03114803,0.014792066,0.041052513
muP_3,4,10,248248,0.11371151,0.03171697,0.014751553,0.13372831
muP_3,4,100,248248,0.123278186,0.074842334,0.117719345,2.202653
muP_3,4,1,855255,0.08671797,0.025424596,0.016434237,0.0441963
muP_3,4,10,855255,0.08672577,0.02548079,0.01770084,0.14217196
muP_3,4,100,855255,0.10377424,0.11155555,0.257967,6.006325
muP_3,4,1,371749,0.12875037,0.04062251,0.019278403,0.005962224
muP_3,4,10,371749,0.12885147,0.040944394,0.020696215,0.08946359
muP_3,4,100,371749,0.18881899,0.26320928,0.48993558,10.939231
muP_3,4,1,361168,0.0850787,0.0305358,0.014662493,0.0127442265
muP_3,4,10,361168,0.08510316,0.030614147,0.015684046,0.10753412
muP_3,4,100,361168,0.090369985,0.05257317,0.10977582,2.0512455
muP_3,4,1,935601,0.09872562,0.032984547,0.015176659,0.02240764
muP_3,4,10,935601,0.09885869,0.0333174,0.015638705,0.116363436
muP_3,4,100,935601,0.1066378,0.06633001,0.10623026,2.0997348
muP_3,4,1,579757,0.09164141,0.032064434,0.017246474,0.042156823
muP_3,4,10,579757,0.091618456,0.031884525,0.01765745,0.1397029
muP_3,4,100,579757,0.09604203,0.05227739,0.11829044,2.4120097
muP_3,4,1,33933,0.0889645,0.027790809,0.017001662,0.03205938
muP_3,4,10,33933,0.08899626,0.027605347,0.017666094,0.12098391
muP_3,4,100,33933,0.09246877,0.045385983,0.10009422,1.723741
muP_3,4,1,105533,0.11334184,0.040793933,0.017580008,0.013756555
muP_3,4,10,105533,0.11340995,0.041076045,0.018940963,0.08212137
muP_3,4,100,105533,0.37660688,1.6271757,6.4675193,264.67087
muP_3,4,1,868204,0.11385306,0.03406514,0.01840789,0.010478757
muP_3,4,10,868204,0.11388699,0.034186512,0.019645665,0.082835585
muP_3,4,100,868204,0.1322986,0.11904481,0.17610376,3.751511
muP_3,4,1,31785,0.09920785,0.040245835,0.017836114,0.045965217
muP_3,4,10,31785,0.09935784,0.040773224,0.019052127,0.13975583
muP_3,4,100,31785,0.2962345,1.0039423,3.3804302,143.33437
muP_3,8,1,248248,0.10706841,0.030447684,0.013052683,0.027693136
muP_3,8,10,248248,0.10710981,0.03049505,0.013201909,0.11872404
muP_3,8,100,248248,0.11346336,0.056570392,0.08747077,1.7119175
muP_3,8,1,855255,0.08813057,0.025080714,0.011859555,0.03199977
muP_3,8,10,855255,0.088143095,0.025192965,0.0132279415,0.12778193
muP_3,8,100,855255,0.09729042,0.06653914,0.1657452,3.349303
muP_3,8,1,371749,0.113811396,0.035755094,0.014104317,0.0013815025
muP_3,8,10,371749,0.113801524,0.035794985,0.015003365,0.09060651
muP_3,8,100,371749,0.1318284,0.10949516,0.1691348,3.6417933
muP_3,8,1,361168,0.09564662,0.030494018,0.0121723795,0.005784405
muP_3,8,10,361168,0.095662944,0.030589808,0.01241016,0.09876277
muP_3,8,100,361168,0.10371346,0.061354753,0.10361011,2.0016923
muP_3,8,1,935601,0.10270039,0.032010816,0.011404557,0.017279508
muP_3,8,10,935601,0.10265761,0.031996597,0.012221165,0.10898774
muP_3,8,100,935601,0.108944036,0.06299043,0.098692164,1.9894831
muP_3,8,1,579757,0.09076573,0.029742593,0.012413338,0.030033853
muP_3,8,10,579757,0.090758935,0.029715046,0.012834899,0.12539501
muP_3,8,100,579757,0.10366768,0.083666354,0.16576293,3.1481128
muP_3,8,1,33933,0.09889792,0.030838264,0.0119799115,0.026891828
muP_3,8,10,33933,0.098915294,0.030957438,0.0129710585,0.11335188
muP_3,8,100,33933,0.10552076,0.06308034,0.10108989,2.0572703
muP_3,8,1,105533,0.118074924,0.03789155,0.013685351,0.0067805992
muP_3,8,10,105533,0.118077785,0.037809804,0.014937583,0.086099535
muP_3,8,100,105533,0.12806904,0.08162186,0.12122208,2.1474617
muP_3,8,1,868204,0.11720759,0.03496714,0.015689943,0.011021763
muP_3,8,10,868204,0.11716617,0.0350419,0.016426113,0.0810943
muP_3,8,100,868204,0.1292688,0.08858042,0.14625828,2.543578
muP_3,8,1,31785,0.08824214,0.029548498,0.013381762,0.03291761
muP_3,8,10,31785,0.08827823,0.029679708,0.014597532,0.12372061
muP_3,8,100,31785,0.097519405,0.06894182,0.11714269,2.2056127
muP_3,16,1,248248,0.107446626,0.03035613,0.010596188,0.026062055
muP_3,16,10,248248,0.10745977,0.030559083,0.011402781,0.11658928
muP_3,16,100,248248,0.11376829,0.059317227,0.09796519,1.8065761
muP_3,16,1,855255,0.09276626,0.025306672,0.009547212,0.025241496
muP_3,16,10,855255,0.09277551,0.025300624,0.01101132,0.118968755
muP_3,16,100,855255,0.100656934,0.0620332,0.13645779,2.592355
muP_3,16,1,371749,0.11111421,0.0318365,0.011149819,0.0014435776
muP_3,16,10,371749,0.11118327,0.032106582,0.012035418,0.09149462
muP_3,16,100,371749,0.12569456,0.09357777,0.13545322,2.5811086
muP_3,16,1,361168,0.10365646,0.033561762,0.011869753,0.0075144726
muP_3,16,10,361168,0.10362189,0.033551883,0.012426457,0.10010779
muP_3,16,100,361168,0.11879375,0.09640487,0.15424253,2.8718176
muP_3,16,1,935601,0.10244914,0.030967915,0.01053665,0.016880022
muP_3,16,10,935601,0.10248347,0.031148812,0.011720398,0.10984412
muP_3,16,100,935601,0.112654194,0.07545765,0.12253438,2.2671123
muP_3,16,1,579757,0.09704686,0.02904325,0.010260506,0.025303362
muP_3,16,10,579757,0.09704385,0.029117579,0.011274991,0.12185655
muP_3,16,100,579757,0.108985364,0.08779732,0.15231092,3.180365
muP_3,16,1,33933,0.112495996,0.03501907,0.011343092,0.020664586
muP_3,16,10,33933,0.11246856,0.03496361,0.012236978,0.108466215
muP_3,16,100,33933,0.117935665,0.05947071,0.09063329,1.7707276
muP_3,16,1,105533,0.112914406,0.03533188,0.011556251,0.0038902932
muP_3,16,10,105533,0.11290859,0.03526807,0.012824977,0.08869429
muP_3,16,100,105533,0.12805681,0.09674078,0.15223795,2.9729888
muP_3,16,1,868204,0.120268196,0.033917952,0.010813668,0.0006604558
muP_3,16,10,868204,0.12031444,0.034121737,0.011821092,0.089307554
muP_3,16,100,868204,0.13316052,0.08341809,0.124256276,2.22515
muP_3,16,1,31785,0.09653581,0.031447027,0.010711476,0.02385064
muP_3,16,10,31785,0.09655121,0.0314911,0.011409024,0.11368609
muP_3,16,100,31785,0.103738196,0.063055985,0.09631719,1.8225374
muP_3,32,1,248248,0.1110709,0.03500109,0.010763209,0.022434227
muP_3,32,10,248248,0.11113815,0.035272002,0.011792077,0.113145314
muP_3,32,100,248248,0.12733997,0.09851619,0.13915676,2.4927747
muP_3,32,1,855255,0.09337552,0.026271006,0.008508723,0.02106009
muP_3,32,10,855255,0.0934056,0.026406137,0.009677671,0.113784105
muP_3,32,100,855255,0.10175409,0.06493227,0.12061876,2.3739152
muP_3,32,1,371749,0.105315536,0.031693053,0.009529056,0.0054154703
muP_3,32,10,371749,0.10535553,0.031763252,0.010678192,0.09528716
muP_3,32,100,371749,0.11373752,0.06428513,0.10834986,1.9562263
muP_3,32,1,361168,0.10003164,0.029148718,0.008888508,0.011479213
muP_3,32,10,361168,0.10008165,0.029433826,0.010085624,0.10336686
muP_3,32,100,361168,0.11195819,0.08311502,0.1382567,2.5753846
muP_3,32,1,935601,0.10486598,0.033550873,0.009756338,0.013271928
