param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,32,1,613172,0.18400313,0.10810696,0.036184058
muP_3,32,10,613172,0.1841023,0.108468175,0.016920198
muP_3,32,100,613172,0.2097524,0.13796145,0.17419338
muP_3,32,1,584290,0.15197818,0.09236503,0.038296502
muP_3,32,10,584290,0.15221485,0.09251918,0.053960763
muP_3,32,100,584290,0.15924898,0.1076868,0.21128236
muP_3,32,1,566224,0.1761112,0.09946919,0.051089372
muP_3,32,10,566224,0.17658022,0.09926541,0.03033067
muP_3,32,100,566224,0.20106944,0.13182415,0.17958589
muP_3,32,1,117093,0.117826015,0.06835945,0.04473189
muP_3,32,10,117093,0.11792904,0.06854687,0.059887208
muP_3,32,100,117093,0.12671499,0.08597164,0.21191558
muP_3,64,1,849143,0.19604993,0.112053975,0.0242838
muP_3,64,10,849143,0.19669513,0.11279333,0.0003820639
muP_3,64,100,849143,0.23517932,0.16258955,0.23371524
muP_3,64,1,803066,0.12494026,0.07081707,0.030311504
muP_3,64,10,803066,0.1254707,0.07084484,0.045437794
muP_3,64,100,803066,0.14037737,0.08552942,0.19745278
muP_3,64,1,412444,0.16634558,0.10158321,0.0021438291
muP_3,64,10,412444,0.1672529,0.10232718,0.01740742
muP_3,64,100,412444,0.19594657,0.13388158,0.21277703
muP_3,64,1,750208,0.2178857,0.117209695,0.033844717
muP_3,64,10,750208,0.21908018,0.11767027,0.05766803
muP_3,64,100,750208,0.25657403,0.1633174,0.292284
muP_3,64,1,473653,0.15200715,0.08760056,0.015185622
muP_3,64,10,473653,0.15232249,0.08812703,0.03165337
muP_3,64,100,473653,0.16852939,0.108651906,0.19657895
muP_3,64,1,526475,0.10717446,0.06895968,0.03198709
muP_3,64,10,526475,0.10731275,0.06925522,0.044847958
muP_3,64,100,526475,0.11773933,0.0827121,0.17476487
muP_3,64,1,613172,0.181515,0.10349949,0.019430052
muP_3,64,10,613172,0.181833,0.10386115,0.0008788798
muP_3,64,100,613172,0.20579655,0.13601147,0.2028898
muP_3,64,1,584290,0.15164486,0.08992879,0.02485499
muP_3,64,10,584290,0.15183747,0.08991116,0.04021495
muP_3,64,100,584290,0.1614634,0.10370571,0.19481243
muP_3,64,1,566224,0.17598653,0.095300734,0.027681615
muP_3,64,10,566224,0.17637679,0.09576492,0.0070038317
muP_3,64,100,566224,0.20281449,0.12772912,0.199862
muP_3,64,1,117093,0.12270961,0.07471116,0.024490403
muP_3,64,10,117093,0.12275235,0.07459647,0.03901725
muP_3,64,100,117093,0.13055393,0.08511871,0.18541196
muP_3,128,1,849143,0.18986346,0.10860929,0.021879839
muP_3,128,10,849143,0.19025181,0.10889181,0.00034783687
muP_3,128,100,849143,0.22482528,0.14754263,0.21308437
muP_3,128,1,803066,0.12381672,0.072701365,0.027783722
muP_3,128,10,803066,0.12424831,0.07304801,0.04372205
muP_3,128,100,803066,0.14077517,0.09411399,0.20435503
muP_3,128,1,412444,0.16213076,0.09611885,0.0044384743
muP_3,128,10,412444,0.1623747,0.096290305,0.014135717
muP_3,128,100,412444,0.18559194,0.1223182,0.20011464
muP_3,128,1,750208,0.21569633,0.12245053,0.014016079
muP_3,128,10,750208,0.21598068,0.123026095,0.036452338
muP_3,128,100,750208,0.25323752,0.16068465,0.25928903
muP_3,128,1,473653,0.1545714,0.08883084,0.014397523
muP_3,128,10,473653,0.15521425,0.0896156,0.030613605
muP_3,128,100,473653,0.17261909,0.113026164,0.19438809
muP_3,128,1,526475,0.10710052,0.060500648,0.011772716
muP_3,128,10,526475,0.10707489,0.06060337,0.02543138
muP_3,128,100,526475,0.1162168,0.07370421,0.16288438
muP_3,128,1,613172,0.17797932,0.10335211,0.008594472
muP_3,128,10,613172,0.17817585,0.103776425,0.013276089
muP_3,128,100,613172,0.21297312,0.14152782,0.23139304
muP_3,128,1,584290,0.15050331,0.08443457,0.01622509
muP_3,128,10,584290,0.15062556,0.084511265,0.032120563
muP_3,128,100,584290,0.15945596,0.09958448,0.19257207
muP_3,128,1,566224,0.1718758,0.09578103,0.020868896
