param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,128,100,603113,0.7881892,0.56469035,1.3098663
muP_3,128,1,998391,0.067077026,0.041256152,0.05481648
muP_3,128,10,998391,0.51642036,0.31386948,0.44305217
muP_3,128,100,998391,0.7769021,0.5420426,1.2490374
muP_3,256,1,190996,0.15220454,0.090571955,0.117815055
muP_3,256,10,190996,0.85057235,0.4467256,0.6052122
muP_3,256,100,190996,0.8327892,0.57257015,1.3022157
muP_3,256,1,24252,0.091555364,0.054043144,0.07179386
muP_3,256,10,24252,0.66195786,0.369785,0.51141673
muP_3,256,100,24252,0.8324984,0.5786724,1.3325444
muP_3,256,1,832162,0.10382375,0.061620705,0.08430803
muP_3,256,10,832162,0.71611583,0.3936509,0.5660291
muP_3,256,100,832162,0.83775705,0.5815737,1.3745476
muP_3,256,1,672165,0.14698064,0.0847705,0.10930366
muP_3,256,10,672165,0.8307364,0.42864808,0.57467973
muP_3,256,100,672165,0.78782916,0.55204934,1.2612604
muP_3,256,1,274641,0.11061626,0.06693606,0.08778692
muP_3,256,10,274641,0.7320477,0.4109358,0.5643741
muP_3,256,100,274641,0.82996184,0.56194556,1.2781056
muP_3,256,1,527917,0.09368552,0.05496382,0.07273923
muP_3,256,10,527917,0.6685586,0.36882776,0.5138005
muP_3,256,100,527917,0.8043494,0.55326676,1.2955245
muP_3,256,1,212386,0.07641955,0.045572877,0.05981027
muP_3,256,10,212386,0.57596195,0.33003336,0.4628266
muP_3,256,100,212386,0.81336975,0.55737376,1.2732052
muP_3,256,1,149552,0.12070897,0.07210675,0.09168296
muP_3,256,10,149552,0.76684123,0.4164265,0.55182797
muP_3,256,100,149552,0.79255,0.5655519,1.2903743
muP_3,256,1,603113,0.071097516,0.0431648,0.0572078
muP_3,256,10,603113,0.54909396,0.32326737,0.45761767
muP_3,256,100,603113,0.79804623,0.56835115,1.3127028
muP_3,256,1,998391,0.06703046,0.040479332,0.05272746
muP_3,256,10,998391,0.5174557,0.30600494,0.42665827
muP_3,256,100,998391,0.7902312,0.55109704,1.23922
standard,2,1,190996,0.15068412,0.07771962,0.17630999
standard,2,10,190996,0.80569357,0.3811265,0.9100329
standard,2,100,190996,0.8253095,0.60732853,1.9754918
standard,2,1,24252,0.08851823,0.056995526,0.06096618
standard,2,10,24252,0.60597587,0.37298974,0.46256196
standard,2,100,24252,0.72136056,0.47625846,0.9227937
standard,2,1,832162,0.105687626,0.05013354,0.116087064
standard,2,10,832162,0.70362455,0.36887938,0.844302
standard,2,100,832162,0.8789892,0.5644195,1.8225874
standard,2,1,672165,0.14471468,0.075054646,0.14074932
standard,2,10,672165,0.8401699,0.38184392,0.75395435
standard,2,100,672165,0.73808676,0.5925379,1.6088649
standard,2,1,274641,0.11284113,0.07474698,0.13872476
standard,2,10,274641,0.7855891,0.47878304,0.91489756
standard,2,100,274641,0.8690015,0.6869035,1.9263746
standard,2,1,527917,0.0940559,0.05561722,0.096472636
standard,2,10,527917,0.6938496,0.40144458,0.73923564
standard,2,100,527917,0.81951153,0.49086583,1.1617285
standard,2,1,212386,0.075957425,0.03343649,0.05959008
standard,2,10,212386,0.55584466,0.24434802,0.4838848
standard,2,100,212386,0.7816931,0.50751656,1.6173493
standard,2,1,149552,0.12213671,0.062881485,0.09920861
standard,2,10,149552,0.8225846,0.38785794,0.66893315
standard,2,100,149552,0.8303814,0.6626027,1.7831532
standard,2,1,603113,0.069947205,0.03999941,0.062932245
standard,2,10,603113,0.5676514,0.29365373,0.42569414
standard,2,100,603113,0.7788286,0.49495995,1.2693484
standard,2,1,998391,0.06438939,0.04049939,0.07451323
standard,2,10,998391,0.55285764,0.34416637,0.66361713
standard,2,100,998391,0.8461376,0.5736388,1.6874785
standard,4,1,190996,0.15360877,0.084139116,0.18496978
standard,4,10,190996,0.8144464,0.38384864,0.93773144
standard,4,100,190996,0.86995715,0.4971157,1.8327178
standard,4,1,24252,0.09249496,0.050511345,0.10025226
standard,4,10,24252,0.5950084,0.35651457,0.7490492
standard,4,100,24252,0.888494,0.5515166,1.6411024
standard,4,1,832162,0.10388833,0.063371666,0.20258276
standard,4,10,832162,0.7351551,0.39443582,1.2716773
standard,4,100,832162,0.85666513,0.60548574,2.501155
standard,4,1,672165,0.14793679,0.092634864,0.16331264
standard,4,10,672165,0.8609429,0.47764906,0.90596926
standard,4,100,672165,0.8562894,0.5618512,1.6514741
standard,4,1,274641,0.1110739,0.060229965,0.1629006
standard,4,10,274641,0.7264121,0.4188622,1.0595837
standard,4,100,274641,0.81743526,0.600695,2.2092638
standard,4,1,527917,0.08901449,0.04694108,0.09814183
standard,4,10,527917,0.64467555,0.3085491,0.7883662
standard,4,100,527917,0.84223664,0.45920628,1.3484163
standard,4,1,212386,0.07735204,0.037507456,0.09605449
standard,4,10,212386,0.57277876,0.2904274,0.7654591
standard,4,100,212386,0.8145664,0.45914266,1.6181519
standard,4,1,149552,0.11961409,0.058625273,0.16070677
standard,4,10,149552,0.80468386,0.31960982,0.8360412
standard,4,100,149552,0.8209413,0.5894551,1.8833913
standard,4,1,603113,0.07197441,0.04207605,0.1372369
standard,4,10,603113,0.56798005,0.3312444,1.0773482
standard,4,100,603113,0.767918,0.564036,2.2237613
standard,4,1,998391,0.06690291,0.042530555,0.10035235
standard,4,10,998391,0.48842973,0.29872423,0.76805955
standard,4,100,998391,0.79725045,0.4916269,1.6986536
standard,8,1,190996,0.1522385,0.08525801,0.32650757
standard,8,10,190996,0.8143599,0.41757095,1.5389581
standard,8,100,190996,0.8116373,0.53057814,2.246335
standard,8,1,24252,0.09234552,0.05525699,0.19147022
standard,8,10,24252,0.61801547,0.3639977,1.3315228
standard,8,100,24252,0.8046733,0.53088474,2.5652716
standard,8,1,832162,0.103684984,0.06017588,0.21292049
standard,8,10,832162,0.7207686,0.3976661,1.4439417
standard,8,100,832162,0.7969786,0.55126923,2.7506275
standard,8,1,672165,0.14620516,0.090862826,0.28144315
standard,8,10,672165,0.8437468,0.47872967,1.4955361
standard,8,100,672165,0.8123592,0.5892228,2.7881186
standard,8,1,274641,0.11005596,0.064063355,0.2573412
standard,8,10,274641,0.75183153,0.40967834,1.6871508
standard,8,100,274641,0.81288743,0.60804224,3.043658
standard,8,1,527917,0.09164824,0.060366966,0.22197767
standard,8,10,527917,0.6163322,0.3861547,1.3931082
standard,8,100,527917,0.7131562,0.50296485,2.1835263
standard,8,1,212386,0.076984145,0.04398585,0.16239914
standard,8,10,212386,0.54408085,0.31276768,1.2350032
standard,8,100,212386,0.7987753,0.52906966,2.5018249
standard,8,1,149552,0.11988109,0.077566236,0.27699855
standard,8,10,149552,0.7848784,0.45769984,1.4712029
standard,8,100,149552,0.8110832,0.6142579,2.5838196
standard,8,1,603113,0.07189174,0.045478504,0.19433528
standard,8,10,603113,0.5764766,0.35314116,1.5262603
standard,8,100,603113,0.8365771,0.6344095,3.2268856
standard,8,1,998391,0.06755574,0.04444955,0.1802758
standard,8,10,998391,0.5242599,0.3257886,1.3954197
standard,8,100,998391,0.77220654,0.5417203,2.654106
standard,16,1,190996,0.15356696,0.095195055,0.4670996
standard,16,10,190996,0.85726404,0.47281817,2.3573956
standard,16,100,190996,0.84156156,0.54765236,3.007901
standard,16,1,24252,0.092186585,0.054729193,0.32034996
standard,16,10,24252,0.6840616,0.36914867,2.2252588
standard,16,100,24252,0.8424922,0.5663748,3.9495454
standard,16,1,832162,0.10443286,0.060716256,0.3347052
standard,16,10,832162,0.7156791,0.38897502,2.1893783
standard,16,100,832162,0.82597446,0.54880047,3.753803
standard,16,1,672165,0.14374276,0.08755667,0.39518133
standard,16,10,672165,0.7881274,0.39923927,1.841765
standard,16,100,672165,0.7510462,0.53337264,3.15041
standard,16,1,274641,0.11076689,0.0669715,0.32115927
standard,16,10,274641,0.7361344,0.4196651,2.0063705
standard,16,100,274641,0.78969383,0.5626795,3.4755502
standard,16,1,527917,0.092914246,0.05005463,0.25753993
standard,16,10,527917,0.65625364,0.3397321,1.8260078
standard,16,100,527917,0.80238694,0.50350785,3.0352466
standard,16,1,212386,0.0767847,0.04706435,0.24085115
standard,16,10,212386,0.57484066,0.32881296,1.794288
standard,16,100,212386,0.7819103,0.5318345,3.657064
standard,16,1,149552,0.12133834,0.07203005,0.31189376
standard,16,10,149552,0.763901,0.4051901,1.7806095
standard,16,100,149552,0.7922001,0.5445731,3.1410265
standard,16,1,603113,0.07153575,0.04430019,0.2378894
standard,16,10,603113,0.5806786,0.34929508,1.9148462
standard,16,100,603113,0.82563823,0.6099613,3.9479854
standard,16,1,998391,0.06711663,0.04107271,0.21198481
standard,16,10,998391,0.5166473,0.3211369,1.6839911
standard,16,100,998391,0.82749677,0.55777144,3.3611784
standard,32,1,190996,0.14979446,0.08707084,0.59211254
standard,32,10,190996,0.847167,0.44691366,2.8820033
standard,32,100,190996,0.8133998,0.5133721,4.042551
standard,32,1,24252,0.09172171,0.054872107,0.38191587
standard,32,10,24252,0.6555141,0.36797863,2.5898585
standard,32,100,24252,0.830085,0.5587125,4.246994
standard,32,1,832162,0.10387182,0.060257852,0.4647656
standard,32,10,832162,0.70422983,0.3836915,2.9823647
standard,32,100,832162,0.8490539,0.59046483,5.1857495
standard,32,1,672165,0.147316,0.086705774,0.58454114
standard,32,10,672165,0.8244076,0.4349268,2.9035208
standard,32,100,672165,0.7618251,0.55900145,4.558879
standard,32,1,274641,0.11111163,0.0645313,0.487809
standard,32,10,274641,0.73795605,0.40406632,3.0359468
standard,32,100,274641,0.821687,0.5769342,4.653922
standard,32,1,527917,0.09294744,0.051327657,0.39522895
standard,32,10,527917,0.6437179,0.3511119,2.7624333
standard,32,100,527917,0.7532372,0.5171684,4.3241844
standard,32,1,212386,0.07649348,0.04805109,0.32822785
standard,32,10,212386,0.58874464,0.34460443,2.4485085
standard,32,100,212386,0.81925166,0.5366298,4.2286487
standard,32,1,149552,0.12059006,0.070660636,0.4963003
standard,32,10,149552,0.7499162,0.39565304,2.8341246
standard,32,100,149552,0.7764523,0.5881643,4.6898
standard,32,1,603113,0.07132435,0.04652814,0.34463114
standard,32,10,603113,0.5530156,0.33095428,2.5674455
standard,32,100,603113,0.7811363,0.5798619,4.9830947
standard,32,1,998391,0.066680774,0.03992411,0.2966995
standard,32,10,998391,0.5205456,0.30349714,2.375817
standard,32,100,998391,0.78387177,0.55886096,4.8204637
standard,64,1,190996,0.15130782,0.09067971,0.9369632
standard,64,10,190996,0.8410791,0.44924128,4.511887
standard,64,100,190996,0.83306897,0.55047166,6.1760745
standard,64,1,24252,0.09124081,0.053611428,0.5687185
standard,64,10,24252,0.6636591,0.37078124,3.9410615
standard,64,100,24252,0.82422584,0.57142735,6.344306
standard,64,1,832162,0.10375365,0.059786454,0.61237437
standard,64,10,832162,0.7028351,0.38148838,3.9391584
standard,64,100,832162,0.8117448,0.57591915,6.587627
standard,64,1,672165,0.14853996,0.088982835,0.945773
standard,64,10,672165,0.83786595,0.45240837,4.7506895
standard,64,100,672165,0.8146502,0.5667975,6.459678
standard,64,1,274641,0.11029068,0.0647459,0.67652774
standard,64,10,274641,0.71364516,0.38921645,4.1182365
standard,64,100,274641,0.8299579,0.5353371,5.853238
standard,64,1,527917,0.09364456,0.05523511,0.55404824
standard,64,10,527917,0.66012704,0.37543458,3.8385758
standard,64,100,527917,0.7988528,0.5517019,6.1346054
standard,64,1,212386,0.076261476,0.045006033,0.46431035
standard,64,10,212386,0.5817858,0.3302824,3.4721
standard,64,100,212386,0.8337139,0.55964965,6.4368052
standard,64,1,149552,0.12086405,0.07390432,0.7272266
standard,64,10,149552,0.7747459,0.4328779,4.214682
standard,64,100,149552,0.8036615,0.58527267,6.4525337
standard,64,1,603113,0.07151012,0.042537555,0.44189987
standard,64,10,603113,0.55467325,0.31636906,3.3951185
standard,64,100,603113,0.78809893,0.5664592,6.358474
standard,64,1,998391,0.06701395,0.03946221,0.40258834
standard,64,10,998391,0.5116255,0.3004099,3.1104176
standard,64,100,998391,0.7523397,0.5383909,5.8025494
standard,128,1,190996,0.15357283,0.089663275,1.3202428
standard,128,10,190996,0.84538966,0.4486102,6.46694
standard,128,100,190996,0.83439803,0.5538432,8.747479
standard,128,1,24252,0.09176728,0.055230588,0.8032335
standard,128,10,24252,0.65206355,0.36943686,5.456243
standard,128,100,24252,0.8344499,0.5634768,8.8697405
standard,128,1,832162,0.10373684,0.063303284,0.9507306
standard,128,10,832162,0.71678877,0.40277946,6.133757
standard,128,100,832162,0.83364207,0.5877495,9.410764
standard,128,1,672165,0.14785987,0.08750792,1.2831868
standard,128,10,672165,0.8366748,0.43513536,6.4888225
standard,128,100,672165,0.77976143,0.5571111,9.006043
standard,128,1,274641,0.110555254,0.0651325,0.95245004
standard,128,10,274641,0.7227242,0.3972207,5.810761
standard,128,100,274641,0.80038214,0.55832255,8.627932
standard,128,1,527917,0.09326067,0.054483645,0.76498795
standard,128,10,527917,0.66044915,0.37008148,5.190441
standard,128,100,527917,0.79994243,0.54139227,8.151167
standard,128,1,212386,0.07668914,0.04606139,0.66997015
standard,128,10,212386,0.573014,0.32815343,4.9526343
standard,128,100,212386,0.8023288,0.54733247,8.511138
standard,128,1,149552,0.12119913,0.07250774,1.0243787
standard,128,10,149552,0.7694079,0.42179656,5.867343
standard,128,100,149552,0.79837734,0.58030856,8.881816
standard,128,1,603113,0.071111254,0.042032596,0.63115686
standard,128,10,603113,0.5498544,0.3159559,4.819125
standard,128,100,603113,0.7888452,0.5686107,8.918616
standard,128,1,998391,0.06714502,0.041284263,0.6070934
standard,128,10,998391,0.5165235,0.31375754,4.735356
standard,128,100,998391,0.7746948,0.5423319,8.616302
standard,256,1,190996,0.15246247,0.09068246,1.8637742
standard,256,10,190996,0.8508367,0.4465533,9.19531
standard,256,100,190996,0.8396616,0.56725717,12.310759
standard,256,1,24252,0.09165091,0.054080144,1.1274493
standard,256,10,24252,0.6621846,0.36965817,7.7277317
standard,256,100,24252,0.83203804,0.5740802,12.613437
standard,256,1,832162,0.103937775,0.06166383,1.3272676
standard,256,10,832162,0.7163961,0.3930884,8.579562
standard,256,100,832162,0.83805394,0.5795148,13.100455
standard,256,1,672165,0.14718199,0.08486265,1.7273282
standard,256,10,672165,0.8302884,0.42821306,8.7072115
standard,256,100,672165,0.7954836,0.54985964,11.699288
standard,256,1,274641,0.110742286,0.066988975,1.3828781
standard,256,10,274641,0.73168457,0.4104364,8.534642
standard,256,100,274641,0.83317643,0.56116664,12.108661
standard,256,1,527917,0.09387569,0.055044737,1.1435579
standard,256,10,527917,0.66881096,0.36875683,7.761876
standard,256,100,527917,0.80494833,0.5516056,12.227596
standard,256,1,212386,0.07650333,0.045609046,0.93623257
standard,256,10,212386,0.5756266,0.329521,6.980618
standard,256,100,212386,0.81022936,0.5577769,12.097303
standard,256,1,149552,0.12087855,0.07218341,1.4451983
standard,256,10,149552,0.7674199,0.41592532,8.345828
standard,256,100,149552,0.7972522,0.5661442,12.012224
standard,256,1,603113,0.07116245,0.043191988,0.8953506
standard,256,10,603113,0.5488183,0.32304892,6.902293
standard,256,100,603113,0.7968364,0.56589043,12.372905
standard,256,1,998391,0.067182004,0.0405469,0.8247539
standard,256,10,998391,0.5173071,0.30560452,6.4257894
standard,256,100,998391,0.7858234,0.54444313,11.685501
