param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,32,10,527917,0.66536427,0.35558963,0.5167852
muP_3,32,100,527917,0.78098786,0.5282922,1.200821
muP_3,32,1,212386,0.14354351,0.09624846,0.04904274
muP_3,32,10,212386,0.6001144,0.3595837,0.44704995
muP_3,32,100,212386,0.83148456,0.53049976,1.1720728
muP_3,32,1,149552,0.198362,0.12081188,0.10779622
muP_3,32,10,149552,0.7793232,0.39383775,0.5439676
muP_3,32,100,149552,0.78569794,0.5840292,1.3361595
muP_3,32,1,603113,0.13126373,0.084240615,0.0063421056
muP_3,32,10,603113,0.55046237,0.341187,0.42259574
muP_3,32,100,603113,0.78006685,0.5712435,1.2885808
muP_3,32,1,998391,0.14375368,0.09090798,0.024097158
muP_3,32,10,998391,0.52392066,0.30853984,0.41117495
muP_3,32,100,998391,0.7952168,0.56345296,1.313538
muP_3,64,1,190996,0.24170534,0.15230481,0.12717612
muP_3,64,10,190996,0.8577838,0.45561373,0.60182065
muP_3,64,100,190996,0.8495915,0.5347295,1.2289208
muP_3,64,1,24252,0.15960383,0.09432198,0.06962811
muP_3,64,10,24252,0.66468966,0.37145817,0.516241
muP_3,64,100,24252,0.8269621,0.56898624,1.2882851
muP_3,64,1,832162,0.1925638,0.10965427,0.037656356
muP_3,64,10,832162,0.71723807,0.386808,0.47895673
muP_3,64,100,832162,0.8314014,0.57001275,1.2727476
muP_3,64,1,672165,0.21186763,0.12515612,0.14757267
muP_3,64,10,672165,0.82085276,0.43900168,0.65047556
muP_3,64,100,672165,0.798187,0.55118674,1.3368723
muP_3,64,1,274641,0.1817615,0.11565883,0.063939795
muP_3,64,10,274641,0.72450423,0.39728984,0.5210763
muP_3,64,100,274641,0.84009063,0.5295297,1.1814438
muP_3,64,1,527917,0.16696422,0.09443794,0.059443302
muP_3,64,10,527917,0.6617199,0.3659035,0.49459422
muP_3,64,100,527917,0.792609,0.55352455,1.2541697
muP_3,64,1,212386,0.1446683,0.08904793,0.045083195
muP_3,64,10,212386,0.5863357,0.3318717,0.4443137
muP_3,64,100,212386,0.8374247,0.5654547,1.2745987
muP_3,64,1,149552,0.18428585,0.1180633,0.09558948
muP_3,64,10,149552,0.7710303,0.42995548,0.5596154
muP_3,64,100,149552,0.79917604,0.57783985,1.3252038
muP_3,64,1,603113,0.13412552,0.086060464,0.0249178
muP_3,64,10,603113,0.5605054,0.32875365,0.41800362
muP_3,64,100,603113,0.7900405,0.5573684,1.2539096
muP_3,64,1,998391,0.1423426,0.08832378,0.039765872
muP_3,64,10,998391,0.52661955,0.30503264,0.40096506
muP_3,64,100,998391,0.77918726,0.5371816,1.18397
muP_3,128,1,190996,0.2312317,0.14093779,0.12113707
